date,symbol,close
2025-09-02 00:00:00+00:00,0P0000RU81.L,7.156599998474121
2025-09-03 00:00:00+00:00,0P0000RU81.L,7.171800136566162
2025-09-04 00:00:00+00:00,0P0000RU81.L,7.133999824523926
2025-09-05 00:00:00+00:00,0P0000RU81.L,7.147500038146973
2025-09-08 00:00:00+00:00,0P0000RU81.L,7.128699779510498
2025-09-09 00:00:00+00:00,0P0000RU81.L,7.121300220489502
2025-09-10 00:00:00+00:00,0P0000RU81.L,7.133200168609619
2025-09-11 00:00:00+00:00,0P0000RU81.L,7.053899765014648
2025-09-12 00:00:00+00:00,0P0000RU81.L,7.093599796295166
2025-09-15 00:00:00+00:00,0P0000RU81.L,7.073299884796143
2025-09-16 00:00:00+00:00,0P0000RU81.L,7.068699836730957
2025-09-17 00:00:00+00:00,0P0000RU81.L,7.048999786376953
2025-09-18 00:00:00+00:00,0P0000RU81.L,7.120699882507324
2025-09-19 00:00:00+00:00,0P0000RU81.L,7.167900085449219
2025-09-22 00:00:00+00:00,0P0000RU81.L,7.1346001625061035
2025-09-23 00:00:00+00:00,0P0000RU81.L,7.122300148010254
2025-09-24 00:00:00+00:00,0P0000RU81.L,7.098499774932861
2025-09-25 00:00:00+00:00,0P0000RU81.L,7.028500080108643
2025-09-26 00:00:00+00:00,0P0000RU81.L,7.039700031280518
2025-09-29 00:00:00+00:00,0P0000RU81.L,7.05620002746582
2025-09-30 00:00:00+00:00,0P0000RU81.L,7.018099784851074
2025-10-01 00:00:00+00:00,0P0000RU81.L,7.039299964904785
2025-10-02 00:00:00+00:00,0P0000RU81.L,7.104899883270264
2025-10-03 00:00:00+00:00,0P0000RU81.L,7.154399871826172
2025-10-06 00:00:00+00:00,0P0000RU81.L,7.167099952697754
2025-10-07 00:00:00+00:00,0P0000RU81.L,7.177800178527832
2025-10-08 00:00:00+00:00,0P0000RU81.L,7.168799877166748
2025-10-09 00:00:00+00:00,0P0000RU81.L,7.200699806213379
2025-10-10 00:00:00+00:00,0P0000RU81.L,7.216899871826172
2025-10-13 00:00:00+00:00,0P0000RU81.L,7.131800174713135
2025-10-14 00:00:00+00:00,0P0000RU81.L,7.089799880981445
2025-10-15 00:00:00+00:00,0P0000RU81.L,7.194200038909912
2025-10-16 00:00:00+00:00,0P0000RU81.L,7.167500019073486
2025-10-17 00:00:00+00:00,0P0000RU81.L,7.110599994659424
2025-10-20 00:00:00+00:00,0P0000RU81.L,7.2108001708984375
2025-10-21 00:00:00+00:00,0P0000RU81.L,7.279200077056885
2025-10-22 00:00:00+00:00,0P0000RU81.L,7.291500091552734
2025-10-23 00:00:00+00:00,0P0000RU81.L,7.311800003051758
2025-10-27 00:00:00+00:00,0P0000RU81.L,7.366799831390381
2025-10-28 00:00:00+00:00,0P0000RU81.L,7.362299919128418
2025-10-29 00:00:00+00:00,0P0000RU81.L,7.354800224304199
2025-10-30 00:00:00+00:00,0P0000RU81.L,7.257599830627441
2025-10-31 00:00:00+00:00,0P0000RU81.L,7.251800060272217
2025-11-03 00:00:00+00:00,0P0000RU81.L,7.2652997970581055
2025-11-04 00:00:00+00:00,0P0000RU81.L,7.2459001541137695
2025-11-05 00:00:00+00:00,0P0000RU81.L,7.321300029754639
2025-11-06 00:00:00+00:00,0P0000RU81.L,7.311399936676025
2025-11-07 00:00:00+00:00,0P0000RU81.L,7.209000110626221
2025-11-10 00:00:00+00:00,0P0000RU81.L,7.2779998779296875
2025-11-11 00:00:00+00:00,0P0000RU81.L,7.258999824523926
2025-11-12 00:00:00+00:00,0P0000RU81.L,7.379700183868408
2025-11-13 00:00:00+00:00,0P0000RU81.L,7.369100093841553
2025-11-14 00:00:00+00:00,0P0000RU81.L,7.2515997886657715
2025-11-17 00:00:00+00:00,0P0000RU81.L,7.231299877166748
2025-11-18 00:00:00+00:00,0P0000RU81.L,7.1381001472473145
2025-11-19 00:00:00+00:00,0P0000RU81.L,7.156599998474121
2025-11-20 00:00:00+00:00,0P0000RU81.L,7.216000080108643
2025-11-21 00:00:00+00:00,0P0000RU81.L,7.1774001121521
2025-11-24 00:00:00+00:00,0P0000RU81.L,7.303299903869629
2025-11-25 00:00:00+00:00,0P0000RU81.L,7.327700138092041
2025-11-26 00:00:00+00:00,0P0000RU81.L,7.45419979095459
2025-11-27 00:00:00+00:00,0P0000RU81.L,7.379899978637695
2025-11-28 00:00:00+00:00,0P0000RU81.L,7.417200088500977
2025-12-01 00:00:00+00:00,0P0000RU81.L,7.3983001708984375
2025-12-02 00:00:00+00:00,0P0000RU81.L,7.401400089263916
2025-12-03 00:00:00+00:00,0P0000RU81.L,7.312300205230713
2025-12-04 00:00:00+00:00,0P0000RU81.L,7.289299964904785
2025-12-05 00:00:00+00:00,0P0000RU81.L,7.276299953460693
2025-12-08 00:00:00+00:00,0P0000RU81.L,7.268499851226807
2025-12-09 00:00:00+00:00,0P0000RU81.L,7.164899826049805
2025-12-10 00:00:00+00:00,0P0000RU81.L,7.156599998474121
2025-12-11 00:00:00+00:00,0P0000RU81.L,7.174200057983398
2025-12-12 00:00:00+00:00,0P0000RU81.L,7.256100177764893
2025-12-15 00:00:00+00:00,0P0000RU81.L,7.29580020904541
2025-12-16 00:00:00+00:00,0P0000RU81.L,7.236499786376953
2025-12-17 00:00:00+00:00,0P0000RU81.L,7.253600120544434
2025-12-18 00:00:00+00:00,0P0000RU81.L,7.246699810028076
2025-12-19 00:00:00+00:00,0P0000RU81.L,7.223299980163574
2025-12-22 00:00:00+00:00,0P0000RU81.L,7.205599784851074
2025-12-23 00:00:00+00:00,0P0000RU81.L,7.213099956512451
2025-12-24 00:00:00+00:00,0P0000RU81.L,7.206399917602539
2025-12-29 00:00:00+00:00,0P0000RU81.L,7.2281999588012695
2025-12-30 00:00:00+00:00,0P0000RU81.L,7.224400043487549
2025-12-31 00:00:00+00:00,0P0000RU81.L,7.237800121307373
2026-01-02 00:00:00+00:00,0P0000RU81.L,7.236299991607666
2026-01-05 00:00:00+00:00,0P0000RU81.L,7.170499801635742
2026-01-06 00:00:00+00:00,0P0000RU81.L,7.212800025939941
2026-01-07 00:00:00+00:00,0P0000RU81.L,7.309800148010254
2026-01-08 00:00:00+00:00,0P0000RU81.L,7.305600166320801
2026-01-09 00:00:00+00:00,0P0000RU81.L,7.423399925231934
2026-01-12 00:00:00+00:00,0P0000RU81.L,7.419899940490723
2026-01-13 00:00:00+00:00,0P0000RU81.L,7.410099983215332
2026-01-14 00:00:00+00:00,0P0000RU81.L,7.354400157928467
2026-01-15 00:00:00+00:00,0P0000RU81.L,7.385700225830078
2026-01-16 00:00:00+00:00,0P0000RU81.L,7.382400035858154
2026-01-19 00:00:00+00:00,0P0000RU81.L,7.272900104522705
2026-01-20 00:00:00+00:00,0P0000RU81.L,7.2129998207092285
2026-01-21 00:00:00+00:00,0P0000RU81.L,7.226099967956543
2026-01-22 00:00:00+00:00,0P0000RU81.L,7.328100204467773
2026-01-23 00:00:00+00:00,0P0000RU81.L,7.317599773406982
2026-01-26 00:00:00+00:00,0P0000RU81.L,7.240499973297119
2026-01-27 00:00:00+00:00,0P0000RU81.L,7.26639986038208
2026-01-28 00:00:00+00:00,0P0000RU81.L,7.195499897003174
2026-01-29 00:00:00+00:00,0P0000RU81.L,7.164999961853027
2026-01-30 00:00:00+00:00,0P0000RU81.L,7.1442999839782715
2026-02-02 00:00:00+00:00,0P0000RU81.L,7.162899971008301
2026-02-03 00:00:00+00:00,0P0000RU81.L,7.183499813079834
2026-02-04 00:00:00+00:00,0P0000RU81.L,7.053299903869629
2026-02-05 00:00:00+00:00,0P0000RU81.L,7.140200138092041
2026-02-06 00:00:00+00:00,0P0000RU81.L,7.108799934387207
2026-02-09 00:00:00+00:00,0P0000RU81.L,7.0817999839782715
2026-02-10 00:00:00+00:00,0P0000RU81.L,7.019599914550781
2026-02-11 00:00:00+00:00,0P0000RU81.L,7.046199798583984
2026-02-12 00:00:00+00:00,0P0000RU81.L,7.057600021362305
2026-02-13 00:00:00+00:00,0P0000RU81.L,6.985799789428711
2026-02-16 00:00:00+00:00,0P0000RU81.L,6.979300022125244
2026-02-17 00:00:00+00:00,0P0000RU81.L,6.982100009918213
2026-02-18 00:00:00+00:00,0P0000RU81.L,6.982699871063232
2026-02-19 00:00:00+00:00,0P0000RU81.L,7.038599967956543
2026-02-20 00:00:00+00:00,0P0000RU81.L,7.051599979400635
2026-02-23 00:00:00+00:00,0P0000RU81.L,7.046800136566162
2026-02-24 00:00:00+00:00,0P0000RU81.L,6.998899936676025
2026-02-25 00:00:00+00:00,0P0000RU81.L,6.992199897766113
2026-02-26 00:00:00+00:00,0P0000RU81.L,7.023900032043457
2026-02-27 00:00:00+00:00,0P0000RU81.L,7.075900077819824
2026-03-02 00:00:00+00:00,0P0000RU81.L,7.009900093078613
2026-03-03 00:00:00+00:00,0P0000RU81.L,6.887800216674805
2026-03-04 00:00:00+00:00,0P0000RU81.L,6.933599948883057
2026-03-05 00:00:00+00:00,0P0000RU81.L,6.945700168609619
2026-03-06 00:00:00+00:00,0P0000RU81.L,6.8531999588012695
2026-03-09 00:00:00+00:00,0P0000RU81.L,6.721399784088135
2026-03-10 00:00:00+00:00,0P0000RU81.L,6.789000034332275
2026-03-11 00:00:00+00:00,0P0000RU81.L,6.731500148773193
2026-03-12 00:00:00+00:00,0P0000RU81.L,6.672299861907959
2026-03-13 00:00:00+00:00,0P0000RU81.L,6.625800132751465
2026-03-16 00:00:00+00:00,0P0000RU81.L,6.618100166320801
2026-03-17 00:00:00+00:00,0P0000RU81.L,6.62529993057251
2026-03-18 00:00:00+00:00,0P0000RU81.L,6.640900135040283
2026-03-19 00:00:00+00:00,0P0000RU81.L,6.500899791717529
2026-03-20 00:00:00+00:00,0P0000RU81.L,6.44290018081665
2026-03-23 00:00:00+00:00,0P0000RU81.L,6.5
2026-03-24 00:00:00+00:00,0P0000RU81.L,6.455399990081787
2026-03-25 00:00:00+00:00,0P0000RU81.L,6.439000129699707
2026-03-26 00:00:00+00:00,0P0000RU81.L,6.3993000984191895
2026-03-27 00:00:00+00:00,0P0000RU81.L,6.386600017547607
2026-03-30 00:00:00+00:00,0P0000RU81.L,6.3471999168396
2026-03-31 00:00:00+00:00,0P0000RU81.L,6.418900012969971
2026-04-01 00:00:00+00:00,0P0000RU81.L,6.469200134277344
2026-04-02 00:00:00+00:00,0P0000RU81.L,6.42609977722168
2026-04-07 00:00:00+00:00,0P0000RU81.L,6.516900062561035
2026-04-08 00:00:00+00:00,0P0000RU81.L,6.59660005569458
2026-04-09 00:00:00+00:00,0P0000RU81.L,6.578700065612793
2026-04-10 00:00:00+00:00,0P0000RU81.L,6.621300220489502
2026-04-13 00:00:00+00:00,0P0000RU81.L,6.503900051116943
2026-04-14 00:00:00+00:00,0P0000RU81.L,6.589099884033203
2026-04-15 00:00:00+00:00,0P0000RU81.L,6.668600082397461
2026-04-16 00:00:00+00:00,0P0000RU81.L,6.6971001625061035
2026-04-17 00:00:00+00:00,0P0000RU81.L,6.71750020980835
2025-07-17 00:00:00+00:00,0P0000W36K.L,2.9728000164031982
2025-07-18 00:00:00+00:00,0P0000W36K.L,2.986799955368042
2025-07-21 00:00:00+00:00,0P0000W36K.L,2.9941000938415527
2025-07-22 00:00:00+00:00,0P0000W36K.L,2.9879000186920166
2025-07-23 00:00:00+00:00,0P0000W36K.L,3.0123000144958496
2025-07-24 00:00:00+00:00,0P0000W36K.L,3.047800064086914
2025-07-25 00:00:00+00:00,0P0000W36K.L,3.0483999252319336
2025-07-28 00:00:00+00:00,0P0000W36K.L,3.061800003051758
2025-07-29 00:00:00+00:00,0P0000W36K.L,3.0790998935699463
2025-07-30 00:00:00+00:00,0P0000W36K.L,3.0840001106262207
2025-07-31 00:00:00+00:00,0P0000W36K.L,3.1094000339508057
2025-08-01 00:00:00+00:00,0P0000W36K.L,3.0459001064300537
2025-08-04 00:00:00+00:00,0P0000W36K.L,3.050100088119507
2025-08-05 00:00:00+00:00,0P0000W36K.L,3.0850000381469727
2025-08-06 00:00:00+00:00,0P0000W36K.L,3.0975000858306885
2025-08-07 00:00:00+00:00,0P0000W36K.L,3.118000030517578
2025-08-08 00:00:00+00:00,0P0000W36K.L,3.097599983215332
2025-08-11 00:00:00+00:00,0P0000W36K.L,3.1026999950408936
2025-08-12 00:00:00+00:00,0P0000W36K.L,3.0966999530792236
2025-08-13 00:00:00+00:00,0P0000W36K.L,3.1357998847961426
2025-08-14 00:00:00+00:00,0P0000W36K.L,3.1373000144958496
2025-08-15 00:00:00+00:00,0P0000W36K.L,3.1514999866485596
2025-08-18 00:00:00+00:00,0P0000W36K.L,3.1403000354766846
2025-08-19 00:00:00+00:00,0P0000W36K.L,3.1301000118255615
2025-08-20 00:00:00+00:00,0P0000W36K.L,3.1161000728607178
2025-08-21 00:00:00+00:00,0P0000W36K.L,3.1249001026153564
2025-08-22 00:00:00+00:00,0P0000W36K.L,3.1637001037597656
2025-08-26 00:00:00+00:00,0P0000W36K.L,3.148699998855591
2025-08-27 00:00:00+00:00,0P0000W36K.L,3.1575000286102295
2025-08-28 00:00:00+00:00,0P0000W36K.L,3.1496999263763428
2025-08-29 00:00:00+00:00,0P0000W36K.L,3.153599977493286
2025-09-02 00:00:00+00:00,0P0000W36K.L,3.1547000408172607
2025-09-03 00:00:00+00:00,0P0000W36K.L,3.1579999923706055
2025-09-04 00:00:00+00:00,0P0000W36K.L,3.146899938583374
2025-09-05 00:00:00+00:00,0P0000W36K.L,3.16129994392395
2025-09-08 00:00:00+00:00,0P0000W36K.L,3.1572999954223633
2025-09-09 00:00:00+00:00,0P0000W36K.L,3.1556999683380127
2025-09-10 00:00:00+00:00,0P0000W36K.L,3.188499927520752
2025-09-11 00:00:00+00:00,0P0000W36K.L,3.2160000801086426
2025-09-12 00:00:00+00:00,0P0000W36K.L,3.228100061416626
2025-09-15 00:00:00+00:00,0P0000W36K.L,3.2265000343322754
2025-09-16 00:00:00+00:00,0P0000W36K.L,3.2262001037597656
2025-09-17 00:00:00+00:00,0P0000W36K.L,3.195499897003174
2025-09-18 00:00:00+00:00,0P0000W36K.L,3.2023000717163086
2025-09-19 00:00:00+00:00,0P0000W36K.L,3.2286999225616455
2025-09-22 00:00:00+00:00,0P0000W36K.L,3.223299980163574
2025-09-23 00:00:00+00:00,0P0000W36K.L,3.2267000675201416
2025-09-24 00:00:00+00:00,0P0000W36K.L,3.2490999698638916
2025-09-25 00:00:00+00:00,0P0000W36K.L,3.2307000160217285
2025-09-26 00:00:00+00:00,0P0000W36K.L,3.2416999340057373
2025-09-29 00:00:00+00:00,0P0000W36K.L,3.2681000232696533
2025-09-30 00:00:00+00:00,0P0000W36K.L,3.26419997215271
2025-10-01 00:00:00+00:00,0P0000W36K.L,3.251699924468994
2025-10-02 00:00:00+00:00,0P0000W36K.L,3.289099931716919
2025-10-03 00:00:00+00:00,0P0000W36K.L,3.2929999828338623
2025-10-06 00:00:00+00:00,0P0000W36K.L,3.291300058364868
2025-10-07 00:00:00+00:00,0P0000W36K.L,3.295599937438965
2025-10-08 00:00:00+00:00,0P0000W36K.L,3.2936999797821045
2025-10-09 00:00:00+00:00,0P0000W36K.L,3.3085999488830566
2025-10-10 00:00:00+00:00,0P0000W36K.L,3.263000011444092
2025-10-13 00:00:00+00:00,0P0000W36K.L,3.2181999683380127
2025-10-14 00:00:00+00:00,0P0000W36K.L,3.190999984741211
2025-10-15 00:00:00+00:00,0P0000W36K.L,3.2595999240875244
2025-10-16 00:00:00+00:00,0P0000W36K.L,3.2558000087738037
2025-10-17 00:00:00+00:00,0P0000W36K.L,3.1816999912261963
2025-10-20 00:00:00+00:00,0P0000W36K.L,3.227799892425537
2025-10-21 00:00:00+00:00,0P0000W36K.L,3.2567999362945557
2025-10-22 00:00:00+00:00,0P0000W36K.L,3.2636001110076904
2025-10-23 00:00:00+00:00,0P0000W36K.L,3.2599000930786133
2025-10-27 00:00:00+00:00,0P0000W36K.L,3.303100109100342
2025-10-28 00:00:00+00:00,0P0000W36K.L,3.2964000701904297
2025-10-29 00:00:00+00:00,0P0000W36K.L,3.348400115966797
2025-10-30 00:00:00+00:00,0P0000W36K.L,3.350600004196167
2025-10-31 00:00:00+00:00,0P0000W36K.L,3.3787999153137207
2025-11-03 00:00:00+00:00,0P0000W36K.L,3.398200035095215
2025-11-04 00:00:00+00:00,0P0000W36K.L,3.35260009765625
2025-11-05 00:00:00+00:00,0P0000W36K.L,3.3248000144958496
2025-11-06 00:00:00+00:00,0P0000W36K.L,3.3696000576019287
2025-11-07 00:00:00+00:00,0P0000W36K.L,3.311199903488159
2025-11-10 00:00:00+00:00,0P0000W36K.L,3.371299982070923
2025-11-11 00:00:00+00:00,0P0000W36K.L,3.3768999576568604
2025-11-12 00:00:00+00:00,0P0000W36K.L,3.4114999771118164
2025-11-13 00:00:00+00:00,0P0000W36K.L,3.43149995803833
2025-11-14 00:00:00+00:00,0P0000W36K.L,3.3477001190185547
2025-11-17 00:00:00+00:00,0P0000W36K.L,3.3529999256134033
2025-11-18 00:00:00+00:00,0P0000W36K.L,3.2806999683380127
2025-11-19 00:00:00+00:00,0P0000W36K.L,3.2923998832702637
2025-11-20 00:00:00+00:00,0P0000W36K.L,3.3278000354766846
2025-11-21 00:00:00+00:00,0P0000W36K.L,3.23009991645813
2025-11-24 00:00:00+00:00,0P0000W36K.L,3.260699987411499
2025-11-25 00:00:00+00:00,0P0000W36K.L,3.2792000770568848
2025-11-26 00:00:00+00:00,0P0000W36K.L,3.3338000774383545
2025-11-28 00:00:00+00:00,0P0000W36K.L,3.341599941253662
2025-12-01 00:00:00+00:00,0P0000W36K.L,3.322700023651123
2025-12-02 00:00:00+00:00,0P0000W36K.L,3.3685998916625977
2025-12-03 00:00:00+00:00,0P0000W36K.L,3.351300001144409
2025-12-04 00:00:00+00:00,0P0000W36K.L,3.356100082397461
2025-12-05 00:00:00+00:00,0P0000W36K.L,3.4042000770568848
2025-12-08 00:00:00+00:00,0P0000W36K.L,3.4191999435424805
2025-12-09 00:00:00+00:00,0P0000W36K.L,3.408900022506714
2025-12-10 00:00:00+00:00,0P0000W36K.L,3.412899971008301
2025-12-11 00:00:00+00:00,0P0000W36K.L,3.421099901199341
2025-12-12 00:00:00+00:00,0P0000W36K.L,3.467400074005127
2025-12-15 00:00:00+00:00,0P0000W36K.L,3.4547998905181885
2025-12-16 00:00:00+00:00,0P0000W36K.L,3.4124999046325684
2025-12-17 00:00:00+00:00,0P0000W36K.L,3.444700002670288
2025-12-18 00:00:00+00:00,0P0000W36K.L,3.418100118637085
2025-12-19 00:00:00+00:00,0P0000W36K.L,3.4456000328063965
2025-12-22 00:00:00+00:00,0P0000W36K.L,3.463599920272827
2025-12-23 00:00:00+00:00,0P0000W36K.L,3.47160005569458
2025-12-24 00:00:00+00:00,0P0000W36K.L,3.4742000102996826
2025-12-29 00:00:00+00:00,0P0000W36K.L,3.4932000637054443
2025-12-30 00:00:00+00:00,0P0000W36K.L,3.486299991607666
2025-12-31 00:00:00+00:00,0P0000W36K.L,3.481100082397461
2026-01-02 00:00:00+00:00,0P0000W36K.L,3.527400016784668
2026-01-05 00:00:00+00:00,0P0000W36K.L,3.5766000747680664
2026-01-06 00:00:00+00:00,0P0000W36K.L,3.596299886703491
2026-01-07 00:00:00+00:00,0P0000W36K.L,3.618299961090088
2026-01-08 00:00:00+00:00,0P0000W36K.L,3.632999897003174
2026-01-09 00:00:00+00:00,0P0000W36K.L,3.6586999893188477
2026-01-12 00:00:00+00:00,0P0000W36K.L,3.649600028991699
2026-01-13 00:00:00+00:00,0P0000W36K.L,3.6826000213623047
2026-01-14 00:00:00+00:00,0P0000W36K.L,3.691200017929077
2026-01-15 00:00:00+00:00,0P0000W36K.L,3.7325000762939453
2026-01-16 00:00:00+00:00,0P0000W36K.L,3.751800060272217
2026-01-20 00:00:00+00:00,0P0000W36K.L,3.7165000438690186
2026-01-21 00:00:00+00:00,0P0000W36K.L,3.751499891281128
2026-01-22 00:00:00+00:00,0P0000W36K.L,3.8041000366210938
2026-01-23 00:00:00+00:00,0P0000W36K.L,3.7829999923706055
2026-01-26 00:00:00+00:00,0P0000W36K.L,3.7569000720977783
2026-01-27 00:00:00+00:00,0P0000W36K.L,3.786600112915039
2026-01-28 00:00:00+00:00,0P0000W36K.L,3.8362998962402344
2026-01-29 00:00:00+00:00,0P0000W36K.L,3.8508999347686768
2026-01-30 00:00:00+00:00,0P0000W36K.L,3.809499979019165
2026-02-02 00:00:00+00:00,0P0000W36K.L,3.74180006980896
2026-02-03 00:00:00+00:00,0P0000W36K.L,3.8661000728607178
2026-02-04 00:00:00+00:00,0P0000W36K.L,3.901099920272827
2026-02-05 00:00:00+00:00,0P0000W36K.L,3.860300064086914
2026-02-06 00:00:00+00:00,0P0000W36K.L,3.8308000564575195
2026-02-09 00:00:00+00:00,0P0000W36K.L,3.8954999446868896
2026-02-10 00:00:00+00:00,0P0000W36K.L,3.935800075531006
2026-02-11 00:00:00+00:00,0P0000W36K.L,3.924299955368042
2026-02-12 00:00:00+00:00,0P0000W36K.L,3.986299991607666
2026-02-13 00:00:00+00:00,0P0000W36K.L,3.905100107192993
2026-02-17 00:00:00+00:00,0P0000W36K.L,3.9217000007629395
2026-02-18 00:00:00+00:00,0P0000W36K.L,3.967099905014038
2026-02-19 00:00:00+00:00,0P0000W36K.L,4.005300045013428
2026-02-20 00:00:00+00:00,0P0000W36K.L,4.021200180053711
2026-02-23 00:00:00+00:00,0P0000W36K.L,4.065299987792969
2026-02-24 00:00:00+00:00,0P0000W36K.L,4.045100212097168
2026-02-25 00:00:00+00:00,0P0000W36K.L,4.08459997177124
2026-02-26 00:00:00+00:00,0P0000W36K.L,4.114999771118164
2026-02-27 00:00:00+00:00,0P0000W36K.L,4.119500160217285
2026-03-02 00:00:00+00:00,0P0000W36K.L,4.083899974822998
2026-03-03 00:00:00+00:00,0P0000W36K.L,3.962100028991699
2026-03-04 00:00:00+00:00,0P0000W36K.L,3.9105000495910645
2026-03-05 00:00:00+00:00,0P0000W36K.L,3.979099988937378
2026-03-06 00:00:00+00:00,0P0000W36K.L,3.8831000328063965
2026-03-09 00:00:00+00:00,0P0000W36K.L,3.773699998855591
2026-03-10 00:00:00+00:00,0P0000W36K.L,3.8582000732421875
2026-03-11 00:00:00+00:00,0P0000W36K.L,3.8564000129699707
2026-03-12 00:00:00+00:00,0P0000W36K.L,3.8405001163482666
2026-03-13 00:00:00+00:00,0P0000W36K.L,3.8278000354766846
2026-03-16 00:00:00+00:00,0P0000W36K.L,3.8090999126434326
2026-03-17 00:00:00+00:00,0P0000W36K.L,3.813999891281128
2026-03-18 00:00:00+00:00,0P0000W36K.L,3.865499973297119
2026-03-19 00:00:00+00:00,0P0000W36K.L,3.7555999755859375
2026-03-20 00:00:00+00:00,0P0000W36K.L,3.754199981689453
2026-03-23 00:00:00+00:00,0P0000W36K.L,3.7172999382019043
2026-03-24 00:00:00+00:00,0P0000W36K.L,3.7228000164031982
2026-03-25 00:00:00+00:00,0P0000W36K.L,3.808000087738037
2026-03-26 00:00:00+00:00,0P0000W36K.L,3.7472000122070312
2026-03-27 00:00:00+00:00,0P0000W36K.L,3.7302000522613525
2026-03-30 00:00:00+00:00,0P0000W36K.L,3.754699945449829
2026-03-31 00:00:00+00:00,0P0000W36K.L,3.7323999404907227
2026-04-01 00:00:00+00:00,0P0000W36K.L,3.8559000492095947
2026-04-02 00:00:00+00:00,0P0000W36K.L,3.8201000690460205
2026-04-07 00:00:00+00:00,0P0000W36K.L,3.862499952316284
2026-04-08 00:00:00+00:00,0P0000W36K.L,3.946199893951416
2026-04-09 00:00:00+00:00,0P0000W36K.L,3.9463000297546387
2026-04-10 00:00:00+00:00,0P0000W36K.L,3.9876999855041504
2026-04-13 00:00:00+00:00,0P0000W36K.L,3.9742000102996826
2026-04-14 00:00:00+00:00,0P0000W36K.L,3.9925999641418457
2026-04-15 00:00:00+00:00,0P0000W36K.L,4.005199909210205
2026-04-16 00:00:00+00:00,0P0000W36K.L,4.027299880981445
2026-04-17 00:00:00+00:00,0P0000W36K.L,4.017199993133545
2025-07-17 00:00:00+00:00,0P0001CBJA.L,1.4225980043411255
2025-07-18 00:00:00+00:00,0P0001CBJA.L,1.4254717826843262
2025-07-21 00:00:00+00:00,0P0001CBJA.L,1.4248770475387573
2025-07-22 00:00:00+00:00,0P0001CBJA.L,1.4268590211868286
2025-07-23 00:00:00+00:00,0P0001CBJA.L,1.4343901872634888
2025-07-24 00:00:00+00:00,0P0001CBJA.L,1.4299309253692627
2025-07-25 00:00:00+00:00,0P0001CBJA.L,1.431912899017334
2025-07-28 00:00:00+00:00,0P0001CBJA.L,1.4334982633590698
2025-07-29 00:00:00+00:00,0P0001CBJA.L,1.4301291704177856
2025-07-30 00:00:00+00:00,0P0001CBJA.L,1.4288408756256104
2025-07-31 00:00:00+00:00,0P0001CBJA.L,1.4285435676574707
2025-08-01 00:00:00+00:00,0P0001CBJA.L,1.421408772468567
2025-08-04 00:00:00+00:00,0P0001CBJA.L,1.4179404973983765
2025-08-05 00:00:00+00:00,0P0001CBJA.L,1.4234898090362549
2025-08-06 00:00:00+00:00,0P0001CBJA.L,1.4244807958602905
2025-08-07 00:00:00+00:00,0P0001CBJA.L,1.4273544549942017
2025-08-08 00:00:00+00:00,0P0001CBJA.L,1.4230934381484985
2025-08-11 00:00:00+00:00,0P0001CBJA.L,1.42537260055542
2025-08-12 00:00:00+00:00,0P0001CBJA.L,1.4219043254852295
